model_id,scenario_id,vintage_id,series_id,concept,unit,frequency,year,value,status,source_file,source_sheet,source_cell,method,data_status,source_value_type,reporting_role,parent_vintage_id,input_vintage_id,fr_ids,fr_id,error,coverage_scope,price_basis,unit_scale_unresolved,source_atom_id,caveat,primary_source_file,primary_source_sheet,primary_source_cell,transformation
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_58,Uşaqlar üçün,AZN,annual,2020,173.0,source_input,8 vərəq.xlsx,2.4.1.5.-7.,K58,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_58,Uşaqlar üçün,AZN,annual,2021,182.9,source_input,8 vərəq.xlsx,2.4.1.5.-7.,L58,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_58,Uşaqlar üçün,AZN,annual,2022,205.8,source_input,8 vərəq.xlsx,2.4.1.5.-7.,M58,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_58,Uşaqlar üçün,AZN,annual,2023,220.0,source_input,8 vərəq.xlsx,2.4.1.5.-7.,N58,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,cpi_infl,Original annual-average inflation,%,annual,2024,2.2,source_input,MOE INF.xlsx,11_12,AI6,preserved_original_source_literal;historical_source,source_historical,original_literal,canonical_source_control,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,cpi_infl,Original annual-average inflation,%,annual,2025,1.7422720542668912,run_calculated,MOE INF.xlsx,11_12,AJ6,portable_original_workbook_formula;expected,original_formula_expected,formula_calculated,canonical_source_control,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,cpi_infl,Original annual-average inflation,%,annual,2026,2.717971942270765,run_calculated,MOE INF.xlsx,11_12,AK6,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,canonical_source_control,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,cpi_infl,Original annual-average inflation,%,annual,2027,5.065307508536904,run_calculated,MOE INF.xlsx,11_12,AL6,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,canonical_source_control,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,cpi_infl,Original annual-average inflation,%,annual,2028,6.702094542082264,run_calculated,MOE INF.xlsx,11_12,AM6,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,canonical_source_control,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,cpi_infl,Original annual-average inflation,%,annual,2029,7.066204461295754,run_calculated,MOE INF.xlsx,11_12,AN6,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,canonical_source_control,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
